SCENARIO,SIMULATION_ID,NODE_ID,NOMBRE,CATEGORIA,BASE_DEMAND,EXTRA_DEMAND,TOTAL_DEMAND
CRITICO,746,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,747,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,748,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,749,IP01,COLCABAMBA,I-4,24,22,46
CRITICO,750,IP01,COLCABAMBA,I-4,24,12,36
CRITICO,751,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,752,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,753,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,754,IP01,COLCABAMBA,I-4,24,12,36
CRITICO,755,IP01,COLCABAMBA,I-4,24,22,46
CRITICO,756,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,757,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,758,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,759,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,760,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,761,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,762,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,763,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,764,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,765,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,766,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,767,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,768,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,769,IP01,COLCABAMBA,I-4,24,26,50
CRITICO,770,IP01,COLCABAMBA,I-4,24,25,49
CRITICO,771,IP01,COLCABAMBA,I-4,24,21,45
CRITICO,772,IP01,COLCABAMBA,I-4,24,10,34
CRITICO,773,IP01,COLCABAMBA,I-4,24,14,38
CRITICO,774,IP01,COLCABAMBA,I-4,24,22,46
CRITICO,775,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,776,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,777,IP01,COLCABAMBA,I-4,24,14,38
CRITICO,778,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,779,IP01,COLCABAMBA,I-4,24,26,50
CRITICO,780,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,781,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,782,IP01,COLCABAMBA,I-4,24,12,36
CRITICO,783,IP01,COLCABAMBA,I-4,24,14,38
CRITICO,784,IP01,COLCABAMBA,I-4,24,14,38
CRITICO,785,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,786,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,787,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,788,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,789,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,790,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,791,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,792,IP01,COLCABAMBA,I-4,24,21,45
CRITICO,793,IP01,COLCABAMBA,I-4,24,8,32
CRITICO,794,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,795,IP01,COLCABAMBA,I-4,24,14,38
CRITICO,796,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,797,IP01,COLCABAMBA,I-4,24,14,38
CRITICO,798,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,799,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,800,IP01,COLCABAMBA,I-4,24,21,45
CRITICO,801,IP01,COLCABAMBA,I-4,24,24,48
CRITICO,802,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,803,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,804,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,805,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,806,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,807,IP01,COLCABAMBA,I-4,24,11,35
CRITICO,808,IP01,COLCABAMBA,I-4,24,14,38
CRITICO,809,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,810,IP01,COLCABAMBA,I-4,24,26,50
CRITICO,811,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,812,IP01,COLCABAMBA,I-4,24,11,35
CRITICO,813,IP01,COLCABAMBA,I-4,24,10,34
CRITICO,814,IP01,COLCABAMBA,I-4,24,14,38
CRITICO,815,IP01,COLCABAMBA,I-4,24,23,47
CRITICO,816,IP01,COLCABAMBA,I-4,24,14,38
CRITICO,817,IP01,COLCABAMBA,I-4,24,9,33
CRITICO,818,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,819,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,820,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,821,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,822,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,823,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,824,IP01,COLCABAMBA,I-4,24,25,49
CRITICO,825,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,826,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,827,IP01,COLCABAMBA,I-4,24,23,47
CRITICO,828,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,829,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,830,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,831,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,832,IP01,COLCABAMBA,I-4,24,11,35
CRITICO,833,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,834,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,835,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,836,IP01,COLCABAMBA,I-4,24,24,48
CRITICO,837,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,838,IP01,COLCABAMBA,I-4,24,7,31
CRITICO,839,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,840,IP01,COLCABAMBA,I-4,24,9,33
CRITICO,841,IP01,COLCABAMBA,I-4,24,14,38
CRITICO,842,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,843,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,844,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,845,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,846,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,847,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,848,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,849,IP01,COLCABAMBA,I-4,24,10,34
CRITICO,850,IP01,COLCABAMBA,I-4,24,21,45
CRITICO,851,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,852,IP01,COLCABAMBA,I-4,24,10,34
CRITICO,853,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,854,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,855,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,856,IP01,COLCABAMBA,I-4,24,9,33
CRITICO,857,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,858,IP01,COLCABAMBA,I-4,24,24,48
CRITICO,859,IP01,COLCABAMBA,I-4,24,8,32
CRITICO,860,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,861,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,862,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,863,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,864,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,865,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,866,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,867,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,868,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,869,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,870,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,871,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,872,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,873,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,874,IP01,COLCABAMBA,I-4,24,11,35
CRITICO,875,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,876,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,877,IP01,COLCABAMBA,I-4,24,12,36
CRITICO,878,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,879,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,880,IP01,COLCABAMBA,I-4,24,14,38
CRITICO,881,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,882,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,883,IP01,COLCABAMBA,I-4,24,11,35
CRITICO,884,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,885,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,886,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,887,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,888,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,889,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,890,IP01,COLCABAMBA,I-4,24,21,45
CRITICO,891,IP01,COLCABAMBA,I-4,24,14,38
CRITICO,892,IP01,COLCABAMBA,I-4,24,21,45
CRITICO,893,IP01,COLCABAMBA,I-4,24,14,38
CRITICO,894,IP01,COLCABAMBA,I-4,24,12,36
CRITICO,895,IP01,COLCABAMBA,I-4,24,24,48
CRITICO,896,IP01,COLCABAMBA,I-4,24,21,45
CRITICO,897,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,898,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,899,IP01,COLCABAMBA,I-4,24,10,34
CRITICO,900,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,901,IP01,COLCABAMBA,I-4,24,21,45
CRITICO,902,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,903,IP01,COLCABAMBA,I-4,24,14,38
CRITICO,904,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,905,IP01,COLCABAMBA,I-4,24,11,35
CRITICO,906,IP01,COLCABAMBA,I-4,24,23,47
CRITICO,907,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,908,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,909,IP01,COLCABAMBA,I-4,24,22,46
CRITICO,910,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,911,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,912,IP01,COLCABAMBA,I-4,24,25,49
CRITICO,913,IP01,COLCABAMBA,I-4,24,10,34
CRITICO,914,IP01,COLCABAMBA,I-4,24,22,46
CRITICO,915,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,916,IP01,COLCABAMBA,I-4,24,24,48
CRITICO,917,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,918,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,919,IP01,COLCABAMBA,I-4,24,8,32
CRITICO,920,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,921,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,922,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,923,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,924,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,925,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,926,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,927,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,928,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,929,IP01,COLCABAMBA,I-4,24,8,32
CRITICO,930,IP01,COLCABAMBA,I-4,24,11,35
CRITICO,931,IP01,COLCABAMBA,I-4,24,21,45
CRITICO,932,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,933,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,934,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,935,IP01,COLCABAMBA,I-4,24,8,32
CRITICO,936,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,937,IP01,COLCABAMBA,I-4,24,6,30
CRITICO,938,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,939,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,940,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,941,IP01,COLCABAMBA,I-4,24,21,45
CRITICO,942,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,943,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,944,IP01,COLCABAMBA,I-4,24,22,46
CRITICO,945,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,946,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,947,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,948,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,949,IP01,COLCABAMBA,I-4,24,23,47
CRITICO,950,IP01,COLCABAMBA,I-4,24,27,51
CRITICO,951,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,952,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,953,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,954,IP01,COLCABAMBA,I-4,24,10,34
CRITICO,955,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,956,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,957,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,958,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,959,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,960,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,961,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,962,IP01,COLCABAMBA,I-4,24,23,47
CRITICO,963,IP01,COLCABAMBA,I-4,24,12,36
CRITICO,964,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,965,IP01,COLCABAMBA,I-4,24,21,45
CRITICO,966,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,967,IP01,COLCABAMBA,I-4,24,13,37
CRITICO,968,IP01,COLCABAMBA,I-4,24,10,34
CRITICO,969,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,970,IP01,COLCABAMBA,I-4,24,12,36
CRITICO,971,IP01,COLCABAMBA,I-4,24,24,48
CRITICO,972,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,973,IP01,COLCABAMBA,I-4,24,21,45
CRITICO,974,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,975,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,976,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,977,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,978,IP01,COLCABAMBA,I-4,24,24,48
CRITICO,979,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,980,IP01,COLCABAMBA,I-4,24,10,34
CRITICO,981,IP01,COLCABAMBA,I-4,24,22,46
CRITICO,982,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,983,IP01,COLCABAMBA,I-4,24,23,47
CRITICO,984,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,985,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,986,IP01,COLCABAMBA,I-4,24,25,49
CRITICO,987,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,988,IP01,COLCABAMBA,I-4,24,14,38
CRITICO,989,IP01,COLCABAMBA,I-4,24,12,36
CRITICO,990,IP01,COLCABAMBA,I-4,24,26,50
CRITICO,991,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,992,IP01,COLCABAMBA,I-4,24,17,41
CRITICO,993,IP01,COLCABAMBA,I-4,24,20,44
CRITICO,994,IP01,COLCABAMBA,I-4,24,14,38
CRITICO,995,IP01,COLCABAMBA,I-4,24,24,48
CRITICO,996,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,997,IP01,COLCABAMBA,I-4,24,16,40
CRITICO,998,IP01,COLCABAMBA,I-4,24,19,43
CRITICO,999,IP01,COLCABAMBA,I-4,24,18,42
CRITICO,1000,IP01,COLCABAMBA,I-4,24,15,39
CRITICO,1,IP02,CARPAPATA,I-2,18,16,34
CRITICO,2,IP02,CARPAPATA,I-2,18,13,31
CRITICO,3,IP02,CARPAPATA,I-2,18,13,31
CRITICO,4,IP02,CARPAPATA,I-2,18,9,27
CRITICO,5,IP02,CARPAPATA,I-2,18,17,35
CRITICO,6,IP02,CARPAPATA,I-2,18,13,31
CRITICO,7,IP02,CARPAPATA,I-2,18,10,28
CRITICO,8,IP02,CARPAPATA,I-2,18,13,31
CRITICO,9,IP02,CARPAPATA,I-2,18,16,34
CRITICO,10,IP02,CARPAPATA,I-2,18,11,29
CRITICO,11,IP02,CARPAPATA,I-2,18,10,28
CRITICO,12,IP02,CARPAPATA,I-2,18,14,32
CRITICO,13,IP02,CARPAPATA,I-2,18,12,30
CRITICO,14,IP02,CARPAPATA,I-2,18,15,33
CRITICO,15,IP02,CARPAPATA,I-2,18,10,28
CRITICO,16,IP02,CARPAPATA,I-2,18,11,29
CRITICO,17,IP02,CARPAPATA,I-2,18,13,31
CRITICO,18,IP02,CARPAPATA,I-2,18,10,28
CRITICO,19,IP02,CARPAPATA,I-2,18,16,34
CRITICO,20,IP02,CARPAPATA,I-2,18,13,31
CRITICO,21,IP02,CARPAPATA,I-2,18,16,34
CRITICO,22,IP02,CARPAPATA,I-2,18,13,31
CRITICO,23,IP02,CARPAPATA,I-2,18,17,35
CRITICO,24,IP02,CARPAPATA,I-2,18,18,36
CRITICO,25,IP02,CARPAPATA,I-2,18,13,31
CRITICO,26,IP02,CARPAPATA,I-2,18,6,24
CRITICO,27,IP02,CARPAPATA,I-2,18,13,31
CRITICO,28,IP02,CARPAPATA,I-2,18,9,27
CRITICO,29,IP02,CARPAPATA,I-2,18,15,33
CRITICO,30,IP02,CARPAPATA,I-2,18,15,33
CRITICO,31,IP02,CARPAPATA,I-2,18,14,32
CRITICO,32,IP02,CARPAPATA,I-2,18,14,32
CRITICO,33,IP02,CARPAPATA,I-2,18,15,33
CRITICO,34,IP02,CARPAPATA,I-2,18,18,36
CRITICO,35,IP02,CARPAPATA,I-2,18,23,41
CRITICO,36,IP02,CARPAPATA,I-2,18,6,24
CRITICO,37,IP02,CARPAPATA,I-2,18,16,34
CRITICO,38,IP02,CARPAPATA,I-2,18,11,29
CRITICO,39,IP02,CARPAPATA,I-2,18,14,32
CRITICO,40,IP02,CARPAPATA,I-2,18,6,24
CRITICO,41,IP02,CARPAPATA,I-2,18,16,34
CRITICO,42,IP02,CARPAPATA,I-2,18,11,29
CRITICO,43,IP02,CARPAPATA,I-2,18,8,26
CRITICO,44,IP02,CARPAPATA,I-2,18,10,28
CRITICO,45,IP02,CARPAPATA,I-2,18,11,29
CRITICO,46,IP02,CARPAPATA,I-2,18,13,31
CRITICO,47,IP02,CARPAPATA,I-2,18,9,27
CRITICO,48,IP02,CARPAPATA,I-2,18,9,27
CRITICO,49,IP02,CARPAPATA,I-2,18,8,26
CRITICO,50,IP02,CARPAPATA,I-2,18,13,31
CRITICO,51,IP02,CARPAPATA,I-2,18,6,24
CRITICO,52,IP02,CARPAPATA,I-2,18,9,27
CRITICO,53,IP02,CARPAPATA,I-2,18,10,28
CRITICO,54,IP02,CARPAPATA,I-2,18,11,29
CRITICO,55,IP02,CARPAPATA,I-2,18,13,31
CRITICO,56,IP02,CARPAPATA,I-2,18,9,27
CRITICO,57,IP02,CARPAPATA,I-2,18,14,32
CRITICO,58,IP02,CARPAPATA,I-2,18,10,28
CRITICO,59,IP02,CARPAPATA,I-2,18,11,29
CRITICO,60,IP02,CARPAPATA,I-2,18,9,27
CRITICO,61,IP02,CARPAPATA,I-2,18,15,33
CRITICO,62,IP02,CARPAPATA,I-2,18,7,25
CRITICO,63,IP02,CARPAPATA,I-2,18,14,32
CRITICO,64,IP02,CARPAPATA,I-2,18,12,30
CRITICO,65,IP02,CARPAPATA,I-2,18,7,25
CRITICO,66,IP02,CARPAPATA,I-2,18,19,37
CRITICO,67,IP02,CARPAPATA,I-2,18,6,24
CRITICO,68,IP02,CARPAPATA,I-2,18,11,29
CRITICO,69,IP02,CARPAPATA,I-2,18,9,27
CRITICO,70,IP02,CARPAPATA,I-2,18,17,35
CRITICO,71,IP02,CARPAPATA,I-2,18,16,34
CRITICO,72,IP02,CARPAPATA,I-2,18,18,36
CRITICO,73,IP02,CARPAPATA,I-2,18,11,29
CRITICO,74,IP02,CARPAPATA,I-2,18,16,34
CRITICO,75,IP02,CARPAPATA,I-2,18,17,35
CRITICO,76,IP02,CARPAPATA,I-2,18,15,33
CRITICO,77,IP02,CARPAPATA,I-2,18,13,31
CRITICO,78,IP02,CARPAPATA,I-2,18,15,33
CRITICO,79,IP02,CARPAPATA,I-2,18,11,29
CRITICO,80,IP02,CARPAPATA,I-2,18,10,28
CRITICO,81,IP02,CARPAPATA,I-2,18,20,38
CRITICO,82,IP02,CARPAPATA,I-2,18,20,38
CRITICO,83,IP02,CARPAPATA,I-2,18,15,33
CRITICO,84,IP02,CARPAPATA,I-2,18,14,32
CRITICO,85,IP02,CARPAPATA,I-2,18,12,30
CRITICO,86,IP02,CARPAPATA,I-2,18,14,32
CRITICO,87,IP02,CARPAPATA,I-2,18,8,26
CRITICO,88,IP02,CARPAPATA,I-2,18,13,31
CRITICO,89,IP02,CARPAPATA,I-2,18,10,28
CRITICO,90,IP02,CARPAPATA,I-2,18,10,28
CRITICO,91,IP02,CARPAPATA,I-2,18,14,32
CRITICO,92,IP02,CARPAPATA,I-2,18,9,27
CRITICO,93,IP02,CARPAPATA,I-2,18,7,25
CRITICO,94,IP02,CARPAPATA,I-2,18,8,26
CRITICO,95,IP02,CARPAPATA,I-2,18,16,34
CRITICO,96,IP02,CARPAPATA,I-2,18,17,35
CRITICO,97,IP02,CARPAPATA,I-2,18,5,23
CRITICO,98,IP02,CARPAPATA,I-2,18,15,33
CRITICO,99,IP02,CARPAPATA,I-2,18,21,39
CRITICO,100,IP02,CARPAPATA,I-2,18,14,32
CRITICO,101,IP02,CARPAPATA,I-2,18,15,33
CRITICO,102,IP02,CARPAPATA,I-2,18,7,25
CRITICO,103,IP02,CARPAPATA,I-2,18,7,25
CRITICO,104,IP02,CARPAPATA,I-2,18,9,27
CRITICO,105,IP02,CARPAPATA,I-2,18,11,29
CRITICO,106,IP02,CARPAPATA,I-2,18,7,25
CRITICO,107,IP02,CARPAPATA,I-2,18,8,26
CRITICO,108,IP02,CARPAPATA,I-2,18,15,33
CRITICO,109,IP02,CARPAPATA,I-2,18,10,28
CRITICO,110,IP02,CARPAPATA,I-2,18,12,30
CRITICO,111,IP02,CARPAPATA,I-2,18,14,32
CRITICO,112,IP02,CARPAPATA,I-2,18,15,33
CRITICO,113,IP02,CARPAPATA,I-2,18,17,35
CRITICO,114,IP02,CARPAPATA,I-2,18,11,29
CRITICO,115,IP02,CARPAPATA,I-2,18,9,27
CRITICO,116,IP02,CARPAPATA,I-2,18,12,30
CRITICO,117,IP02,CARPAPATA,I-2,18,8,26
CRITICO,118,IP02,CARPAPATA,I-2,18,18,36
CRITICO,119,IP02,CARPAPATA,I-2,18,10,28
CRITICO,120,IP02,CARPAPATA,I-2,18,9,27
CRITICO,121,IP02,CARPAPATA,I-2,18,7,25
CRITICO,122,IP02,CARPAPATA,I-2,18,10,28
CRITICO,123,IP02,CARPAPATA,I-2,18,13,31
CRITICO,124,IP02,CARPAPATA,I-2,18,13,31
CRITICO,125,IP02,CARPAPATA,I-2,18,8,26
CRITICO,126,IP02,CARPAPATA,I-2,18,13,31
CRITICO,127,IP02,CARPAPATA,I-2,18,14,32
CRITICO,128,IP02,CARPAPATA,I-2,18,12,30
CRITICO,129,IP02,CARPAPATA,I-2,18,14,32
CRITICO,130,IP02,CARPAPATA,I-2,18,14,32
CRITICO,131,IP02,CARPAPATA,I-2,18,11,29
CRITICO,132,IP02,CARPAPATA,I-2,18,14,32
CRITICO,133,IP02,CARPAPATA,I-2,18,6,24
CRITICO,134,IP02,CARPAPATA,I-2,18,11,29
CRITICO,135,IP02,CARPAPATA,I-2,18,10,28
CRITICO,136,IP02,CARPAPATA,I-2,18,12,30
CRITICO,137,IP02,CARPAPATA,I-2,18,10,28
CRITICO,138,IP02,CARPAPATA,I-2,18,11,29
CRITICO,139,IP02,CARPAPATA,I-2,18,10,28
CRITICO,140,IP02,CARPAPATA,I-2,18,14,32
CRITICO,141,IP02,CARPAPATA,I-2,18,13,31
CRITICO,142,IP02,CARPAPATA,I-2,18,20,38
CRITICO,143,IP02,CARPAPATA,I-2,18,11,29
CRITICO,144,IP02,CARPAPATA,I-2,18,8,26
CRITICO,145,IP02,CARPAPATA,I-2,18,10,28
CRITICO,146,IP02,CARPAPATA,I-2,18,17,35
CRITICO,147,IP02,CARPAPATA,I-2,18,10,28
CRITICO,148,IP02,CARPAPATA,I-2,18,11,29
CRITICO,149,IP02,CARPAPATA,I-2,18,7,25
CRITICO,150,IP02,CARPAPATA,I-2,18,12,30
CRITICO,151,IP02,CARPAPATA,I-2,18,14,32
CRITICO,152,IP02,CARPAPATA,I-2,18,12,30
CRITICO,153,IP02,CARPAPATA,I-2,18,13,31
CRITICO,154,IP02,CARPAPATA,I-2,18,17,35
CRITICO,155,IP02,CARPAPATA,I-2,18,15,33
CRITICO,156,IP02,CARPAPATA,I-2,18,13,31
CRITICO,157,IP02,CARPAPATA,I-2,18,14,32
CRITICO,158,IP02,CARPAPATA,I-2,18,12,30
CRITICO,159,IP02,CARPAPATA,I-2,18,9,27
CRITICO,160,IP02,CARPAPATA,I-2,18,12,30
CRITICO,161,IP02,CARPAPATA,I-2,18,10,28
CRITICO,162,IP02,CARPAPATA,I-2,18,12,30
CRITICO,163,IP02,CARPAPATA,I-2,18,13,31
CRITICO,164,IP02,CARPAPATA,I-2,18,15,33
CRITICO,165,IP02,CARPAPATA,I-2,18,12,30
CRITICO,166,IP02,CARPAPATA,I-2,18,18,36
CRITICO,167,IP02,CARPAPATA,I-2,18,7,25
CRITICO,168,IP02,CARPAPATA,I-2,18,17,35
CRITICO,169,IP02,CARPAPATA,I-2,18,10,28
CRITICO,170,IP02,CARPAPATA,I-2,18,16,34
CRITICO,171,IP02,CARPAPATA,I-2,18,11,29
CRITICO,172,IP02,CARPAPATA,I-2,18,15,33
CRITICO,173,IP02,CARPAPATA,I-2,18,13,31
CRITICO,174,IP02,CARPAPATA,I-2,18,14,32
CRITICO,175,IP02,CARPAPATA,I-2,18,9,27
CRITICO,176,IP02,CARPAPATA,I-2,18,15,33
CRITICO,177,IP02,CARPAPATA,I-2,18,10,28
CRITICO,178,IP02,CARPAPATA,I-2,18,12,30
CRITICO,179,IP02,CARPAPATA,I-2,18,10,28
CRITICO,180,IP02,CARPAPATA,I-2,18,13,31
CRITICO,181,IP02,CARPAPATA,I-2,18,11,29
CRITICO,182,IP02,CARPAPATA,I-2,18,16,34
CRITICO,183,IP02,CARPAPATA,I-2,18,12,30
CRITICO,184,IP02,CARPAPATA,I-2,18,11,29
CRITICO,185,IP02,CARPAPATA,I-2,18,11,29
CRITICO,186,IP02,CARPAPATA,I-2,18,7,25
CRITICO,187,IP02,CARPAPATA,I-2,18,8,26
CRITICO,188,IP02,CARPAPATA,I-2,18,12,30
CRITICO,189,IP02,CARPAPATA,I-2,18,13,31
CRITICO,190,IP02,CARPAPATA,I-2,18,14,32
CRITICO,191,IP02,CARPAPATA,I-2,18,12,30
CRITICO,192,IP02,CARPAPATA,I-2,18,12,30
CRITICO,193,IP02,CARPAPATA,I-2,18,5,23
CRITICO,194,IP02,CARPAPATA,I-2,18,10,28
CRITICO,195,IP02,CARPAPATA,I-2,18,11,29
CRITICO,196,IP02,CARPAPATA,I-2,18,16,34
CRITICO,197,IP02,CARPAPATA,I-2,18,10,28
CRITICO,198,IP02,CARPAPATA,I-2,18,11,29
CRITICO,199,IP02,CARPAPATA,I-2,18,10,28
CRITICO,200,IP02,CARPAPATA,I-2,18,14,32
